"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"970","065150","MP그룹","KOSDAQ","유통",895,0,0,111370196730
"971","219550","MP한강","KOSDAQ","유통",1135,25,2.25,90604625640
"972","160550","NEW","KOSDAQ","오락·문화",11400,300,2.7,318129608400
"973","053290","NE능률","KOSDAQ","출판·매체복제",5780,1330,29.89,95522054460
"974","104200","NHN벅스","KOSDAQ","디지털컨텐츠",6500,-150,-2.26,96379075000
"975","060250","NHN한국사이버결제","KOSDAQ","소프트웨어",47350,-600,-1.25,1087695458550
"976","030190","NICE평가정보","KOSDAQ","기타서비스",22900,-100,-0.43,1390369378000
"977","078590","OQP","KOSDAQ","운송장비·부품",3925,-65,-1.63,308994200225
"978","178920","PI첨단소재","KOSDAQ","화학",42750,-250,-0.58,1255410265500
"979","024940","PN풍년","KOSDAQ","금속",4360,5,0.11,4.36e+10
"980","218410","RFHIC","KOSDAQ","일반전기전자",38400,1150,3.09,915748608000
"981","091340","S&K폴리텍","KOSDAQ","IT부품",5210,-70,-1.33,60976386410
"982","019550","SBI인베스트먼트","KOSDAQ","금융",1350,0,0,218789876250
"983","950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제",8340,-180,-2.11,200560653600
"984","046140","SBS콘텐츠허브","KOSDAQ","오락·문화",6580,120,1.86,141230191900
"985","036120","SCI평가정보","KOSDAQ","기타서비스",4000,195,5.12,1.42e+11
"986","099220","SDN","KOSDAQ","유통",3060,-65,-2.08,147426864840
"987","036540","SFA반도체","KOSDAQ","반도체",8700,40,0.46,1430804636100
"988","255220","SG","KOSDAQ","비금속",2065,-25,-1.2,75826855755
"989","040610","SG&G","KOSDAQ","운송장비·부품",2465,-165,-6.27,84024938140
"990","049470","SGA","KOSDAQ","소프트웨어",925,2,0.22,45151330325
"991","184230","SGA솔루션즈","KOSDAQ","소프트웨어",1275,-35,-2.67,49653096375
"992","016250","SGC이테크건설","KOSDAQ","건설",50600,-100,-0.2,80017979800
"993","307070","SK4호스팩","KOSDAQ","금융",2015,0,0,10397400000
"994","337450","SK5호스팩","KOSDAQ","금융",2090,0,0,9007900000
"995","340350","SK6호스팩","KOSDAQ","금융",2050,0,0,11705500000
"996","036490","SK머티리얼즈","KOSDAQ","반도체",319100,-3600,-1.12,3365762454300
"997","048550","SM C&C","KOSDAQ","방송서비스",1710,5,0.29,161783305200
"998","063440","SM Life Design","KOSDAQ","출판·매체복제",3280,230,7.54,148023625120
"999","950180","SNK","KOSDAQ","출판·매체복제",28150,1150,4.26,592889670000
"1000","289080","SV인베스트먼트","KOSDAQ","금융",4650,-65,-1.38,247538100000
"1001","089230","THE E&M","KOSDAQ","인터넷",1115,-15,-1.33,187154928710
"1002","161570","THE MIDONG","KOSDAQ","정보기기",1810,-30,-1.63,24963132660
"1003","032540","TJ미디어","KOSDAQ","일반전기전자",3870,-20,-0.51,53915326830
"1004","048770","TPC","KOSDAQ","기계·장비",4235,-65,-1.51,57149825810
"1005","246690","TS인베스트먼트","KOSDAQ","금융",3870,-145,-3.61,94135946580
"1006","317240","TS트릴리온","KOSDAQ","화학",2600,120,4.84,131181728600
"1007","038340","UCI","KOSDAQ","기타서비스",821,12,1.48,30703238307
"1008","073570","WI","KOSDAQ","반도체",1580,90,6.04,121497553880
"1009","052300","W홀딩컴퍼니","KOSDAQ","운송",317,-6,-1.86,73676535481
"1010","057030","YBM넷","KOSDAQ","기타서비스",6930,-260,-3.62,113046990210
"1011","040300","YTN","KOSDAQ","방송서비스",4330,-80,-1.81,1.8186e+11
"1012","051390","YW","KOSDAQ","유통",4680,0,0,53143122240
"1013","052220","iMBC","KOSDAQ","디지털컨텐츠",5170,-110,-2.08,1.1891e+11
"1014","079940","가비아","KOSDAQ","인터넷",15000,-50,-0.33,203035260000
"1015","078890","가온미디어","KOSDAQ","통신장비",13200,550,4.35,202181443200
"1016","192410","감마누","KOSDAQ","통신장비",2970,70,2.41,84027468690
"1017","217730","강스템바이오텍","KOSDAQ","제약",6970,-50,-0.71,173250962020
"1018","114190","강원","KOSDAQ","금속",2500,0,0,45387277500
"1019","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",5000,-60,-1.19,196149190000
"1020","063080","게임빌","KOSDAQ","디지털컨텐츠",39750,1400,3.65,262158882000
"1021","044480","경남바이오파마","KOSDAQ","화학",2270,20,0.89,45690119620
"1022","039240","경남스틸","KOSDAQ","금속",2780,90,3.35,6.95e+10
"1023","053950","경남제약","KOSDAQ","제약",7360,-110,-1.47,128377293120
"1024","223310","경남제약헬스케어","KOSDAQ","소프트웨어",3320,0,0,37836250520
"1025","011040","경동제약","KOSDAQ","제약",9670,60,0.62,297533967220
"1026","024910","경창산업","KOSDAQ","운송장비·부품",3015,-55,-1.79,107994300075
"1027","198440","고려시멘트","KOSDAQ","비금속",3420,-55,-1.58,109371463200
"1028","049720","고려신용정보","KOSDAQ","기타서비스",6030,-10,-0.17,8.6229e+10
"1029","014570","고려제약","KOSDAQ","제약",10050,-50,-0.5,1.1055e+11
"1030","348150","고바이오랩","KOSDAQ","기타서비스",37600,-2250,-5.65,584661726400
"1031","098460","고영","KOSDAQ","기계·장비",112500,-4700,-4.01,1544731987500
"1032","038530","골드퍼시픽","KOSDAQ","유통",1240,-60,-4.62,86197350080
"1033","900280","골든센츄리","KOSDAQ","금융",459,-17,-3.57,72880020000
"1034","215000","골프존","KOSDAQ","소프트웨어",65200,900,1.4,409157058000
"1035","121440","골프존뉴딘홀딩스","KOSDAQ","유통",6530,-50,-0.76,279724421540
"1036","014200","광림","KOSDAQ","운송장비·부품",1640,-5,-0.3,86792463760
"1037","026910","광진실업","KOSDAQ","금속",4900,145,3.05,31386484500
"1038","090150","광진윈텍","KOSDAQ","운송장비·부품",4430,-20,-0.45,42786680990
"1039","355150","교보10호스팩","KOSDAQ","금융",2080,-15,-0.72,11065600000
"1040","331520","교보9호스팩","KOSDAQ","금융",2095,10,0.48,8128600000
"1041","053270","구영테크","KOSDAQ","운송장비·부품",4995,785,18.65,131838899130
"1042","066620","국보디자인","KOSDAQ","건설",19500,-150,-0.76,1.4625e+11
"1043","043650","국순당","KOSDAQ","음식료·담배",7180,70,0.98,128222622720
"1044","006050","국영지앤엠","KOSDAQ","비금속",2915,-15,-0.51,101719633345
"1045","060480","국일신동","KOSDAQ","금속",4475,35,0.79,49627750000
"1046","078130","국일제지","KOSDAQ","종이·목재",4295,0,0,542666309280
"1047","307750","국전약품","KOSDAQ","제약",7030,-50,-0.71,270922273570
"1048","204020","그리티","KOSDAQ","섬유·의류",3000,5,0.17,60442290000
"1049","186230","그린플러스","KOSDAQ","금속",12500,0,0,120096775000
"1050","900070","글로벌에스엠","KOSDAQ","금융",1325,-90,-6.36,71210757600
"1051","204620","글로벌텍스프리","KOSDAQ","금융",3110,5,0.16,120653504290
"1052","019660","글로본","KOSDAQ","유통",3870,80,2.11,122715641160
"1053","053260","금강철강","KOSDAQ","금속",4310,-80,-1.82,80683200000
"1054","036190","금화피에스시","KOSDAQ","건설",29000,-300,-1.02,1.74e+11
"1055","049080","기가레인","KOSDAQ","반도체",1800,-25,-1.37,129689343000
"1056","035460","기산텔레콤","KOSDAQ","통신장비",2700,-10,-0.37,39358818000
"1057","308100","까스텔바작","KOSDAQ","유통",14000,-300,-2.1,92353800000
"1058","187790","나노","KOSDAQ","화학",1520,0,0,39212739600
"1059","286750","나노브릭","KOSDAQ","화학",18700,450,2.47,85273926100
"1060","151910","나노스","KOSDAQ","IT부품",7950,0,0,1181571508650
"1061","121600","나노신소재","KOSDAQ","화학",27000,-400,-1.46,292904991000
"1062","039860","나노엔텍","KOSDAQ","의료·정밀기기",7040,-110,-1.54,188646142080
"1063","091970","나노캠텍","KOSDAQ","화학",2010,0,0,56441654250
"1064","051490","나라엠앤디","KOSDAQ","기계·장비",9870,-40,-0.4,1.40154e+11
"1065","190510","나무가","KOSDAQ","IT부품",19600,-400,-2,134673364000
"1066","242040","나무기술","KOSDAQ","출판·매체복제",2940,-40,-1.34,95257940400
"1067","089600","나스미디어","KOSDAQ","기타서비스",36000,-1000,-2.7,315168876000
"1068","293580","나우IB","KOSDAQ","금융",9840,-80,-0.81,93283200000
"1069","138610","나이벡","KOSDAQ","제약",35450,-1050,-2.88,351060605550
"1070","130580","나이스디앤비","KOSDAQ","기타서비스",9390,0,0,1.44606e+11
"1071","036800","나이스정보통신","KOSDAQ","통신서비스",28900,100,0.35,2.89e+11
"1072","267320","나인테크","KOSDAQ","IT부품",4605,-10,-0.22,181421131170
"1073","111710","남화산업","KOSDAQ","오락·문화",12450,350,2.89,256320600000
"1074","091590","남화토건","KOSDAQ","건설",13650,100,0.74,1.60251e+11
"1075","168330","내츄럴엔도텍","KOSDAQ","기타서비스",2525,0,0,52181200550
"1076","253590","네오셈","KOSDAQ","반도체",3395,-75,-2.16,127569121260
"1077","212560","네오오토","KOSDAQ","운송장비·부품",5160,-80,-1.53,40634809080
"1078","095660","네오위즈","KOSDAQ","디지털컨텐츠",21850,-450,-2.02,481436760150
"1079","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",34600,2400,7.45,306447563600
"1080","311390","네오크레마","KOSDAQ","음식료·담배",7850,-110,-1.38,57430560750
"1081","085910","네오티스","KOSDAQ","운송장비·부품",3900,-80,-2.01,48187347000
"1082","092730","네오팜","KOSDAQ","화학",32050,-300,-0.93,263045920050
"1083","290660","네오펙트","KOSDAQ","의료·정밀기기",2930,-5,-0.17,55395400400
"1084","306620","네온테크","KOSDAQ","기계·장비",4225,100,2.42,157202202950
"1085","153460","네이블","KOSDAQ","소프트웨어",6520,130,2.03,42575691280
"1086","007390","네이처셀","KOSDAQ","제약",8460,210,2.55,517839975540
"1087","033640","네패스","KOSDAQ","반도체",38050,500,1.33,877402636100
"1088","330860","네패스아크","KOSDAQ","반도체",42550,150,0.35,458792651800
"1089","089140","넥스턴","KOSDAQ","비금속",15100,150,1,178882452000
"1090","065170","넥스트BT","KOSDAQ","유통",1400,-40,-2.78,121794524600
"1091","137940","넥스트아이","KOSDAQ","의료·정밀기기",1255,10,0.8,96780797115
"1092","348210","넥스틴","KOSDAQ","반도체",79400,-2000,-2.46,759333960000
"1093","041140","넥슨지티","KOSDAQ","디지털컨텐츠",14800,-300,-1.99,523525165600
"1094","217270","넵튠","KOSDAQ","출판·매체복제",26900,50,0.19,852402411800
"1095","225570","넷게임즈","KOSDAQ","디지털컨텐츠",13550,150,1.12,390930602850
"1096","104620","노랑풍선","KOSDAQ","기타서비스",24500,250,1.03,116758425000
"1097","194700","노바렉스","KOSDAQ","음식료·담배",40400,350,0.87,363751096000
"1098","285490","노바텍","KOSDAQ","기타제조",34600,-400,-1.14,347885146400
"1099","278650","노터스","KOSDAQ","기타서비스",27400,350,1.29,208770683200
"1100","144510","녹십자랩셀","KOSDAQ","기타서비스",96400,400,0.42,1017410805600
"1101","031390","녹십자셀","KOSDAQ","제약",41950,350,0.84,531977011200
"1102","142280","녹십자엠에스","KOSDAQ","제약",10900,-100,-0.91,230178384700
"1103","234690","녹십자웰빙","KOSDAQ","제약",12450,-300,-2.35,221015836200
"1104","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5780,270,4.9,99766412500
"1105","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",12650,-100,-0.78,202786596650
"1106","040160","누리텔레콤","KOSDAQ","소프트웨어",7610,-40,-0.52,91742621350
"1107","069140","누리플랜","KOSDAQ","금속",6980,-120,-1.69,49577146140
"1108","126870","뉴로스","KOSDAQ","기계·장비",4200,60,1.45,143898224400
"1109","060260","뉴보텍","KOSDAQ","화학",1405,15,1.08,46974418750
"1110","012340","뉴인텍","KOSDAQ","IT부품",4155,-25,-0.6,124834905810
"1111","214870","뉴지랩","KOSDAQ","통신장비",11050,100,0.91,330431951200
"1112","270870","뉴트리","KOSDAQ","음식료·담배",28450,-400,-1.39,259271222800
"1113","144960","뉴파워프라즈마","KOSDAQ","기계·장비",6150,20,0.33,268709637600
"1114","900100","뉴프라이드","KOSDAQ","유통",717,0,0,89790577527
"1115","085670","뉴프렉스","KOSDAQ","IT부품",1925,0,0,42435306375
"1116","119860","다나와","KOSDAQ","인터넷",32850,-650,-1.94,429507902700
"1117","064260","다날","KOSDAQ","디지털컨텐츠",7780,100,1.3,536423531200
"1118","093640","다믈멀티미디어","KOSDAQ","반도체",3450,20,0.58,45336022200
"1119","039560","다산네트웍스","KOSDAQ","통신장비",9750,130,1.35,342128163000
"1120","032190","다우데이타","KOSDAQ","유통",12900,0,0,4.9407e+11
"1121","068240","다원시스","KOSDAQ","IT부품",18500,-400,-2.12,500691529500
"1122","020400","대동금속","KOSDAQ","금속",9220,-150,-1.6,26625128760
"1123","008830","대동기어","KOSDAQ","기계·장비",3580,0,0,32175321600
"1124","048470","대동스틸","KOSDAQ","금속",5430,-30,-0.55,5.43e+10
"1125","004780","대륙제관","KOSDAQ","금속",5030,-80,-1.57,79993090970
"1126","017650","대림제지","KOSDAQ","종이·목재",12950,600,4.86,1.1655e+11
"1127","007720","대명소노시즌","KOSDAQ","유통",1390,5,0.36,140112625500
"1128","317850","대모","KOSDAQ","기계·장비",4620,-85,-1.81,38458820400
"1129","290670","대보마그네틱","KOSDAQ","기계·장비",37400,900,2.47,277390190000
"1130","078140","대봉엘에스","KOSDAQ","제약",9640,-100,-1.03,106874621560
"1131","036480","대성미생물","KOSDAQ","제약",18200,-450,-2.41,6.916e+10
"1132","025440","대성엘텍","KOSDAQ","일반전기전자",1200,-40,-3.23,120277611600
"1133","027830","대성창투","KOSDAQ","금융",2280,-20,-0.87,9.12e+10
"1134","104040","대성파인텍","KOSDAQ","운송장비·부품",2515,-130,-4.91,78722721715
"1135","332290","대신밸런스제7호스팩","KOSDAQ","금융",2090,5,0.24,10878450000
"1136","336570","대신밸런스제8호스팩","KOSDAQ","금융",2090,5,0.24,11724900000
"1137","369370","대신밸런스제9호스팩","KOSDAQ","금융",2065,0,0,8693650000
"1138","020180","대신정보통신","KOSDAQ","컴퓨터서비스",1750,-45,-2.51,67250601250
"1139","045390","대아티아이","KOSDAQ","일반전기전자",5080,-80,-1.55,361449731760
"1140","108380","대양전기공업","KOSDAQ","운송장비·부품",15950,-300,-1.85,152598961350
"1141","006580","대양제지","KOSDAQ","종이·목재",3260,0,0,8.7531e+10
"1142","007680","대원","KOSDAQ","건설",9480,-110,-1.15,114960433440
"1143","048910","대원미디어","KOSDAQ","유통",11150,-200,-1.76,140255247900
"1144","005710","대원산업","KOSDAQ","운송장비·부품",6570,-70,-1.05,131647032000
"1145","290380","대유","KOSDAQ","화학",13900,-100,-0.71,131277160000
"1146","290120","대유에이피","KOSDAQ","운송장비·부품",7040,50,0.72,76628801920
"1147","120240","대정화금","KOSDAQ","화학",27300,-650,-2.33,196297674300
"1148","003310","대주산업","KOSDAQ","음식료·담배",2270,-95,-4.02,80340634500
"1149","078600","대주전자재료","KOSDAQ","IT부품",38250,-900,-2.3,588577383000
"1150","096350","대창솔루션","KOSDAQ","금속",430,-7,-1.6,70417233870
"1151","140520","대창스틸","KOSDAQ","금속",2620,-25,-0.95,5.24e+10
"1152","131220","대한과학","KOSDAQ","유통",14100,0,0,105108309000
"1153","010170","대한광통신","KOSDAQ","일반전기전자",3330,95,2.94,245559611250
"1154","060900","대한그린파워","KOSDAQ","화학",1505,105,7.5,230696987675
"1155","054670","대한뉴팜","KOSDAQ","제약",10950,100,0.92,157186374000
"1156","023910","대한약품","KOSDAQ","제약",34600,850,2.52,2.076e+11
"1157","021040","대호피앤씨","KOSDAQ","금속",802,-12,-1.47,58636486452
"1158","021045","대호피앤씨우","KOSDAQ","금속",1235,-5,-0.4,5239445510
"1159","067080","대화제약","KOSDAQ","제약",12250,50,0.41,228053962500
"1160","298540","더네이쳐홀딩스","KOSDAQ","유통",56600,700,1.25,411613764800
"1161","299170","더블유에스아이","KOSDAQ","유통",2595,-30,-1.14,75872513985
"1162","035290","더블유에프엠","KOSDAQ","출판·매체복제",1305,0,0,47272202550
"1163","213420","덕산네오룩스","KOSDAQ","반도체",39700,-400,-1,953197476400
"1164","317330","덕산테코피아","KOSDAQ","반도체",18300,-300,-1.61,336306932400
"1165","077360","덕산하이메탈","KOSDAQ","일반전기전자",13500,250,1.89,306699763500
"1166","090410","덕신하우징","KOSDAQ","금속",1465,-40,-2.66,67513199175
"1167","263600","덕우전자","KOSDAQ","일반전기전자",8940,-140,-1.54,142416971400
"1168","194480","데브시스터즈","KOSDAQ","디지털컨텐츠",60400,2600,4.5,677951948000
